species,importance,rank,method,cv_auc_mean,cv_auc_sd
Phocaeicola barnesiae,6.527410073221631e-05,1418,Random Forest,0.7415403585426574,0.05890198952181386
Candidatus Gallimonas faecium,6.50944971204757e-05,1419,Random Forest,0.7415403585426574,0.05890198952181386
Kluyvera cryocrescens,6.493343193751292e-05,1420,Random Forest,0.7415403585426574,0.05890198952181386
Actinomyces radicidentis,6.464114863626441e-05,1421,Random Forest,0.7415403585426574,0.05890198952181386
Aeromonas caviae,6.444237462201183e-05,1422,Random Forest,0.7415403585426574,0.05890198952181386
Corynebacterium variabile,6.420935241443904e-05,1423,Random Forest,0.7415403585426574,0.05890198952181386
GGB30311 SGB43288,6.39090241747812e-05,1424,Random Forest,0.7415403585426574,0.05890198952181386
GGB12761 SGB19791,6.32250525964267e-05,1425,Random Forest,0.7415403585426574,0.05890198952181386
GGB9333 SGB14296,6.286837093961371e-05,1426,Random Forest,0.7415403585426574,0.05890198952181386
Candidatus Gallimonas caecicola,6.279642610658457e-05,1427,Random Forest,0.7415403585426574,0.05890198952181386
Prevotella dentalis,6.218421962846057e-05,1428,Random Forest,0.7415403585426574,0.05890198952181386
GGB9284 SGB14237,6.211710311700026e-05,1429,Random Forest,0.7415403585426574,0.05890198952181386
Peptostreptococcus russellii,6.15904684242625e-05,1430,Random Forest,0.7415403585426574,0.05890198952181386
GGB26634 SGB38814,6.155823096035912e-05,1431,Random Forest,0.7415403585426574,0.05890198952181386
GGB9689 SGB15194,6.09138897625448e-05,1432,Random Forest,0.7415403585426574,0.05890198952181386
GGB3123 SGB4135,6.067581867558278e-05,1433,Random Forest,0.7415403585426574,0.05890198952181386
Candidatus Saccharibacteria bacterium oral taxon 955,6.03042141404276e-05,1434,Random Forest,0.7415403585426574,0.05890198952181386
Peptoanaerobacter stomatis,6.021722976983973e-05,1435,Random Forest,0.7415403585426574,0.05890198952181386
GGB9635 SGB15100,6.01507654161543e-05,1436,Random Forest,0.7415403585426574,0.05890198952181386
GGB9272 SGB14224,6.007332208371794e-05,1437,Random Forest,0.7415403585426574,0.05890198952181386
GGB4979 SGB6973,5.990329367360831e-05,1438,Random Forest,0.7415403585426574,0.05890198952181386
GGB3185 SGB4208,5.977944173148722e-05,1439,Random Forest,0.7415403585426574,0.05890198952181386
Catonella morbi,5.97364234144925e-05,1440,Random Forest,0.7415403585426574,0.05890198952181386
GGB6546 SGB9245,5.962644515407424e-05,1441,Random Forest,0.7415403585426574,0.05890198952181386
GGB1543 SGB2126,5.952046175776127e-05,1442,Random Forest,0.7415403585426574,0.05890198952181386
Desulfovibrio legallii,5.887820271852968e-05,1443,Random Forest,0.7415403585426574,0.05890198952181386
GGB6554 SGB9257,5.868005705782891e-05,1444,Random Forest,0.7415403585426574,0.05890198952181386
GGB1582 SGB2173,5.7496488757337086e-05,1445,Random Forest,0.7415403585426574,0.05890198952181386
Klebsiella indica,5.695989375749493e-05,1446,Random Forest,0.7415403585426574,0.05890198952181386
GGB9379 SGB14372,5.669734549204561e-05,1447,Random Forest,0.7415403585426574,0.05890198952181386
Alistipes SGB2310,5.651900209592484e-05,1448,Random Forest,0.7415403585426574,0.05890198952181386
Lactobacillus timonensis,5.644644633634749e-05,1449,Random Forest,0.7415403585426574,0.05890198952181386
Kluyvera ascorbata,5.644315620731826e-05,1450,Random Forest,0.7415403585426574,0.05890198952181386
GGB4550 SGB6272,5.630082803398163e-05,1451,Random Forest,0.7415403585426574,0.05890198952181386
GGB4674 SGB6463,5.619600543685679e-05,1452,Random Forest,0.7415403585426574,0.05890198952181386
Terrisporobacter mayombei,5.605018056892195e-05,1453,Random Forest,0.7415403585426574,0.05890198952181386
Ezakiella coagulans,5.5769395705424774e-05,1454,Random Forest,0.7415403585426574,0.05890198952181386
Bacilli unclassified SGB6502,5.518402021903603e-05,1455,Random Forest,0.7415403585426574,0.05890198952181386
GGB1387 SGB1895,5.490234872935295e-05,1456,Random Forest,0.7415403585426574,0.05890198952181386
Campylobacter curvus,5.399639046684431e-05,1457,Random Forest,0.7415403585426574,0.05890198952181386
Enterorhabdus sp P55,5.231702659659022e-05,1458,Random Forest,0.7415403585426574,0.05890198952181386
GGB1689 SGB2321,5.180789647466831e-05,1459,Random Forest,0.7415403585426574,0.05890198952181386
Eubacterium maltosivorans,5.1725816172107556e-05,1460,Random Forest,0.7415403585426574,0.05890198952181386
GGB4554 SGB6285,5.073473881530606e-05,1461,Random Forest,0.7415403585426574,0.05890198952181386
Sanguibacteroides SGB1777,5.0469201823765146e-05,1462,Random Forest,0.7415403585426574,0.05890198952181386
GGB9727 SGB15285,5.033637593434487e-05,1463,Random Forest,0.7415403585426574,0.05890198952181386
GGB1264 SGB1697,5.027773147926711e-05,1464,Random Forest,0.7415403585426574,0.05890198952181386
Prevotellaceae unclassified SGB1688,4.9866473168031706e-05,1465,Random Forest,0.7415403585426574,0.05890198952181386
GGB4702 SGB6509,4.958623922775005e-05,1466,Random Forest,0.7415403585426574,0.05890198952181386
GGB3394 SGB4498,4.91809372261755e-05,1467,Random Forest,0.7415403585426574,0.05890198952181386
GGB9712 SGB20770,4.8999561266256524e-05,1468,Random Forest,0.7415403585426574,0.05890198952181386
Campylobacteraceae bacterium,4.874681473398759e-05,1469,Random Forest,0.7415403585426574,0.05890198952181386
GGB9583 SGB15004,4.8533754942002715e-05,1470,Random Forest,0.7415403585426574,0.05890198952181386
Cetobacterium somerae,4.749168616738592e-05,1471,Random Forest,0.7415403585426574,0.05890198952181386
GGB4751 SGB6580,4.708758250972745e-05,1472,Random Forest,0.7415403585426574,0.05890198952181386
GGB9582 SGB15002,4.7067441262579585e-05,1473,Random Forest,0.7415403585426574,0.05890198952181386
GGB9686 SGB15190,4.679104359674023e-05,1474,Random Forest,0.7415403585426574,0.05890198952181386
GGB18384 SGB72500,4.630344742304185e-05,1475,Random Forest,0.7415403585426574,0.05890198952181386
Akkermansia sp BIOML A40,4.625720972243673e-05,1476,Random Forest,0.7415403585426574,0.05890198952181386
GGB1219 SGB1587,4.6072188814948196e-05,1477,Random Forest,0.7415403585426574,0.05890198952181386
GGB9768 SGB15386,4.533261195247716e-05,1478,Random Forest,0.7415403585426574,0.05890198952181386
GGB45461 SGB63131,4.5053169027224086e-05,1479,Random Forest,0.7415403585426574,0.05890198952181386
Collinsella sp An7,4.459640579201153e-05,1480,Random Forest,0.7415403585426574,0.05890198952181386
Clostridia unclassified SGB14024,4.4482052902866975e-05,1481,Random Forest,0.7415403585426574,0.05890198952181386
Giardia intestinalis,4.3454709724200756e-05,1482,Random Forest,0.7415403585426574,0.05890198952181386
GGB4710 SGB6522,4.2494145728807456e-05,1483,Random Forest,0.7415403585426574,0.05890198952181386
Lelliottia amnigena,4.211368918521768e-05,1484,Random Forest,0.7415403585426574,0.05890198952181386
Absicoccus porci,4.15565005608839e-05,1485,Random Forest,0.7415403585426574,0.05890198952181386
Treponema SGB69443,4.1017811756403446e-05,1486,Random Forest,0.7415403585426574,0.05890198952181386
GGB4727 SGB6548,4.0418760455559924e-05,1487,Random Forest,0.7415403585426574,0.05890198952181386
Lactobacillus acidophilus,3.876288533207902e-05,1488,Random Forest,0.7415403585426574,0.05890198952181386
Corynebacterium casei,3.850844499499995e-05,1489,Random Forest,0.7415403585426574,0.05890198952181386
Bacteroides pyogenes,3.846541799512558e-05,1490,Random Forest,0.7415403585426574,0.05890198952181386
GGB6521 SGB9212,3.770197266689046e-05,1491,Random Forest,0.7415403585426574,0.05890198952181386
GGB9086 SGB14014,3.6704437686773936e-05,1492,Random Forest,0.7415403585426574,0.05890198952181386
GGB3360 SGB4444,3.6581626114684656e-05,1493,Random Forest,0.7415403585426574,0.05890198952181386
GGB13418 SGB20686,3.65420959832917e-05,1494,Random Forest,0.7415403585426574,0.05890198952181386
GGB9303 SGB14264,3.597406040356661e-05,1495,Random Forest,0.7415403585426574,0.05890198952181386
Phoenicibacter congonensis,3.562013712091731e-05,1496,Random Forest,0.7415403585426574,0.05890198952181386
GGB4598 SGB6360,3.522440656362394e-05,1497,Random Forest,0.7415403585426574,0.05890198952181386
GGB1511 SGB2091,3.498883189952817e-05,1498,Random Forest,0.7415403585426574,0.05890198952181386
GGB26772 SGB38957,3.334397952840575e-05,1499,Random Forest,0.7415403585426574,0.05890198952181386
GGB2731 SGB3673,3.2449044295719396e-05,1500,Random Forest,0.7415403585426574,0.05890198952181386
GGB3640 SGB4937,3.242458972132752e-05,1501,Random Forest,0.7415403585426574,0.05890198952181386
GGB27792 SGB40208,3.191514830231457e-05,1502,Random Forest,0.7415403585426574,0.05890198952181386
Methanobacteriaceae archaeon,3.1664094492396574e-05,1503,Random Forest,0.7415403585426574,0.05890198952181386
GGB4641 SGB6420,3.124792120172234e-05,1504,Random Forest,0.7415403585426574,0.05890198952181386
GGB1503 SGB2082,3.018782622798883e-05,1505,Random Forest,0.7415403585426574,0.05890198952181386
Bifidobacterium pullorum,2.9693612358522107e-05,1506,Random Forest,0.7415403585426574,0.05890198952181386
GGB1223 SGB1593,2.9641467675624196e-05,1507,Random Forest,0.7415403585426574,0.05890198952181386
GGB4667 SGB6456,2.918057237968396e-05,1508,Random Forest,0.7415403585426574,0.05890198952181386
Blautia argi,2.8820042280265774e-05,1509,Random Forest,0.7415403585426574,0.05890198952181386
Dellaglioa algida,2.8809600809254535e-05,1510,Random Forest,0.7415403585426574,0.05890198952181386
GGB1116 SGB1430,2.8012387355215756e-05,1511,Random Forest,0.7415403585426574,0.05890198952181386
Pseudomonas sp PH1b,2.7237134362118244e-05,1512,Random Forest,0.7415403585426574,0.05890198952181386
Desulfovibrio sp OH1186 COT 070,2.699042175259255e-05,1513,Random Forest,0.7415403585426574,0.05890198952181386
Clostridia unclassified SGB14308,2.6918995298030532e-05,1514,Random Forest,0.7415403585426574,0.05890198952181386
Peptostreptococcus sp MV1,2.6888694112280616e-05,1515,Random Forest,0.7415403585426574,0.05890198952181386
GGB9604 SGB15036,2.6787320683366122e-05,1516,Random Forest,0.7415403585426574,0.05890198952181386
GGB9058 SGB13975,2.6716240286175187e-05,1517,Random Forest,0.7415403585426574,0.05890198952181386
GGB42711 SGB59916,2.6660750172503356e-05,1518,Random Forest,0.7415403585426574,0.05890198952181386
GGB9702 SGB15220,2.6561103034234992e-05,1519,Random Forest,0.7415403585426574,0.05890198952181386
Clostridia unclassified SGB20792,2.6373426112653724e-05,1520,Random Forest,0.7415403585426574,0.05890198952181386
Gemmiger sp An120,2.6002812877447502e-05,1521,Random Forest,0.7415403585426574,0.05890198952181386
GGB9668 SGB15165,2.5031324475081103e-05,1522,Random Forest,0.7415403585426574,0.05890198952181386
Lentisphaeria unclassified SGB9198,2.4441131910613202e-05,1523,Random Forest,0.7415403585426574,0.05890198952181386
Bacteroides sp An19,2.2907077051381798e-05,1524,Random Forest,0.7415403585426574,0.05890198952181386
Paraburkholderia bryophila,2.2638789476401685e-05,1525,Random Forest,0.7415403585426574,0.05890198952181386
Candidatus Gastranaerophilales unclassified SGB8630,2.2156724030004465e-05,1526,Random Forest,0.7415403585426574,0.05890198952181386
Gordonibacter massiliensis,2.1642504088090836e-05,1527,Random Forest,0.7415403585426574,0.05890198952181386
GGB1110 SGB1424,2.0855886366447578e-05,1528,Random Forest,0.7415403585426574,0.05890198952181386
Mediterranea massiliensis,2.046491695515482e-05,1529,Random Forest,0.7415403585426574,0.05890198952181386
GGB1621 SGB2219,2.030409671345466e-05,1530,Random Forest,0.7415403585426574,0.05890198952181386
GGB1551 SGB2136,2.028868173615157e-05,1531,Random Forest,0.7415403585426574,0.05890198952181386
GGB3738 SGB5072,1.964984442560499e-05,1532,Random Forest,0.7415403585426574,0.05890198952181386
GGB9423 SGB14792,1.9354131989884257e-05,1533,Random Forest,0.7415403585426574,0.05890198952181386
Treponema sp Marseille Q4130,1.87998483440586e-05,1534,Random Forest,0.7415403585426574,0.05890198952181386
GGB4616 SGB6391,1.78638053849394e-05,1535,Random Forest,0.7415403585426574,0.05890198952181386
GGB1617 SGB2214,1.7739579241984734e-05,1536,Random Forest,0.7415403585426574,0.05890198952181386
Lachnoclostridium SGB59850,1.7529623733288676e-05,1537,Random Forest,0.7415403585426574,0.05890198952181386
GGB4686 SGB6483,1.7262837790169736e-05,1538,Random Forest,0.7415403585426574,0.05890198952181386
Alistipes megaguti,1.7044661640641704e-05,1539,Random Forest,0.7415403585426574,0.05890198952181386
GGB6529 SGB9222,1.645267581306178e-05,1540,Random Forest,0.7415403585426574,0.05890198952181386
GGB4263 SGB5801,1.3964155931160549e-05,1541,Random Forest,0.7415403585426574,0.05890198952181386
GGB9332 SGB14295,1.1590734283516185e-05,1542,Random Forest,0.7415403585426574,0.05890198952181386
Cardiobacterium valvarum,1.1267797713616621e-05,1543,Random Forest,0.7415403585426574,0.05890198952181386
GGB4706 SGB6513,9.793708590572112e-06,1544,Random Forest,0.7415403585426574,0.05890198952181386
Pygmaiobacter massiliensis,9.134668637181681e-06,1545,Random Forest,0.7415403585426574,0.05890198952181386
GGB9169 SGB14107,6.738722868170234e-06,1546,Random Forest,0.7415403585426574,0.05890198952181386
